SID,NAME,ISO_TIME,TYPE_CODE,LAT,LON,PRESSURE,WIND_MS,YEAR,WIND_KMH
198006,Ida,1980-07-08 18:00:00,3,18.9,125.9,984,30.0,1980,108.0
198006,Ida,1980-07-09 00:00:00,3,19.4,124.3,979,30.0,1980,108.0
198006,Ida,1980-07-09 06:00:00,3,19.9,123.1,980,30.0,1980,108.0
198006,Ida,1980-07-09 12:00:00,3,20.2,122.4,982,30.0,1980,108.0
198007,Joe,1980-07-20 06:00:00,5,16.3,125.3,945,45.0,1980,162.0
198007,Joe,1980-07-20 12:00:00,5,16.4,123.8,940,45.0,1980,162.0
198007,Joe,1980-07-20 18:00:00,4,17.1,122.1,950,40.0,1980,144.0
198007,Joe,1980-07-21 00:00:00,4,17.4,120.8,960,40.0,1980,144.0
198007,Joe,1980-07-21 06:00:00,4,18.1,119.0,970,40.0,1980,144.0
198009,Kim,1980-07-24 12:00:00,6,15.4,124.5,912,55.0,1980,198.0
198009,Kim,1980-07-24 18:00:00,6,16.4,123.3,908,60.0,1980,216.0
198009,Kim,1980-07-25 00:00:00,5,16.7,121.9,920,50.0,1980,180.0
198009,Kim,1980-07-25 06:00:00,4,17.2,121.4,950,40.0,1980,144.0
198009,Kim,1980-07-25 12:00:00,4,18.0,120.2,965,35.0,1980,126.0
198012,Norris,1980-08-26 12:00:00,3,21.5,127.2,978,30.0,1980,108.0
198012,Norris,1980-08-26 18:00:00,4,22.3,126.1,970,35.0,1980,126.0
198012,Norris,1980-08-27 00:00:00,4,23.1,124.8,960,40.0,1980,144.0
198012,Norris,1980-08-27 06:00:00,5,23.8,123.6,954,45.0,1980,162.0
198012,Norris,1980-08-27 12:00:00,4,24.3,122.8,960,40.0,1980,144.0
198015,Percy,1980-09-16 18:00:00,4,19.8,125.5,955,40.0,1980,144.0
198015,Percy,1980-09-17 00:00:00,5,20.0,124.9,950,45.0,1980,162.0
198015,Percy,1980-09-17 06:00:00,5,20.3,124.0,935,50.0,1980,180.0
198015,Percy,1980-09-17 12:00:00,6,20.8,123.2,920,60.0,1980,216.0
198015,Percy,1980-09-17 18:00:00,6,21.2,122.2,915,60.0,1980,216.0
198021,Betty,1980-11-04 12:00:00,6,15.8,122.8,925,60.0,1980,216.0
198021,Betty,1980-11-04 18:00:00,5,16.0,121.6,945,50.0,1980,180.0
198021,Betty,1980-11-05 00:00:00,4,16.4,120.8,965,40.0,1980,144.0
198021,Betty,1980-11-05 06:00:00,4,17.4,120.3,980,35.0,1980,126.0
198021,Betty,1980-11-05 12:00:00,3,18.4,120.3,988,30.0,1980,108.0
198103,Ike,1981-06-10 00:00:00,3,17.2,111.0,993,25.0,1981,90.0
198103,Ike,1981-06-10 06:00:00,3,17.4,110.9,993,25.0,1981,90.0
198103,Ike,1981-06-10 12:00:00,3,17.7,111.1,993,25.0,1981,90.0
198103,Ike,1981-06-10 18:00:00,3,17.9,111.4,993,25.0,1981,90.0
198103,Ike,1981-06-11 00:00:00,3,18.1,111.7,990,25.0,1981,90.0
198104,June,1981-06-18 12:00:00,3,19.2,126.1,980,30.0,1981,108.0
198104,June,1981-06-18 18:00:00,4,19.9,125.0,970,35.0,1981,126.0
198104,June,1981-06-19 00:00:00,4,20.3,124.3,970,35.0,1981,126.0
198104,June,1981-06-19 06:00:00,4,20.8,123.4,965,35.0,1981,126.0
198104,June,1981-06-19 12:00:00,4,21.3,123.0,965,35.0,1981,126.0
198105,Kelly,1981-07-02 18:00:00,4,15.7,113.9,975,35.0,1981,126.0
198105,Kelly,1981-07-03 00:00:00,5,16.8,112.8,964,45.0,1981,162.0
198105,Kelly,1981-07-03 06:00:00,5,17.3,111.4,962,45.0,1981,162.0
198105,Kelly,1981-07-03 12:00:00,5,17.7,110.7,965,45.0,1981,162.0
198105,Kelly,1981-07-03 18:00:00,5,18.3,109.7,965,45.0,1981,162.0
198106,Lynn,1981-07-04 06:00:00,3,15.3,121.7,990,25.0,1981,90.0
198106,Lynn,1981-07-04 12:00:00,3,15.8,120.8,990,25.0,1981,90.0
198106,Lynn,1981-07-04 18:00:00,3,16.3,120.0,990,25.0,1981,90.0
198106,Lynn,1981-07-05 00:00:00,3,17.1,119.0,990,25.0,1981,90.0
198106,Lynn,1981-07-05 06:00:00,3,18.2,117.7,990,25.0,1981,90.0
198107,Maury,1981-07-18 06:00:00,3,21.3,128.0,992,25.0,1981,90.0
198107,Maury,1981-07-18 12:00:00,3,22.5,127.0,992,25.0,1981,90.0
198107,Maury,1981-07-18 18:00:00,3,23.4,126.0,990,25.0,1981,90.0
198107,Maury,1981-07-19 00:00:00,3,24.7,124.6,988,25.0,1981,90.0
198107,Maury,1981-07-19 06:00:00,3,25.2,123.0,987,25.0,1981,90.0
198111,Roy,1981-08-05 00:00:00,2,15.8,116.1,993,20.0,1981,72.0
198111,Roy,1981-08-05 06:00:00,2,16.3,116.7,993,20.0,1981,72.0
198111,Roy,1981-08-05 12:00:00,2,16.7,117.2,992,20.0,1981,72.0
198111,Roy,1981-08-05 18:00:00,2,17.4,117.5,990,20.0,1981,72.0
198111,Roy,1981-08-06 00:00:00,3,18.0,118.0,990,25.0,1981,90.0
198116,Clara,1981-09-18 18:00:00,4,15.7,126.3,960,35.0,1981,126.0
198116,Clara,1981-09-19 00:00:00,4,16.6,125.4,950,40.0,1981,144.0
198116,Clara,1981-09-19 06:00:00,5,17.4,124.5,945,50.0,1981,180.0
198116,Clara,1981-09-19 12:00:00,6,18.1,123.5,934,55.0,1981,198.0
198116,Clara,1981-09-19 18:00:00,6,18.6,122.7,924,60.0,1981,216.0
198120,Hazen,1981-11-21 06:00:00,3,15.4,114.4,990,25.0,1981,90.0
198120,Hazen,1981-11-21 12:00:00,2,16.0,113.2,995,20.0,1981,72.0
198120,Hazen,1981-11-21 18:00:00,2,16.4,112.0,998,20.0,1981,72.0
198120,Hazen,1981-11-22 00:00:00,2,17.2,110.7,998,20.0,1981,72.0
198120,Hazen,1981-11-22 06:00:00,2,18.3,109.8,998,20.0,1981,72.0
198121,Irma,1981-11-24 06:00:00,5,15.1,121.9,968,50.0,1981,180.0
198121,Irma,1981-11-24 12:00:00,4,16.2,120.8,976,40.0,1981,144.0
198121,Irma,1981-11-24 18:00:00,4,17.2,119.5,982,35.0,1981,126.0
198121,Irma,1981-11-25 00:00:00,3,18.0,119.2,985,30.0,1981,108.0
198205,Tess,1982-06-28 00:00:00,2,17.6,114.0,992,20.0,1982,72.0
198205,Tess,1982-06-28 06:00:00,2,17.7,113.2,992,20.0,1982,72.0
198205,Tess,1982-06-28 12:00:00,2,17.2,112.6,990,20.0,1982,72.0
198205,Tess,1982-06-28 18:00:00,2,17.8,113.0,990,20.0,1982,72.0
198205,Tess,1982-06-29 00:00:00,2,18.3,113.1,988,20.0,1982,72.0
198208,Winona,1982-07-15 06:00:00,3,15.7,121.3,985,25.0,1982,90.0
198208,Winona,1982-07-15 12:00:00,3,16.2,120.2,985,25.0,1982,90.0
198208,Winona,1982-07-15 18:00:00,3,16.8,119.0,985,25.0,1982,90.0
198208,Winona,1982-07-16 00:00:00,3,17.8,117.0,988,25.0,1982,90.0
198208,Winona,1982-07-16 06:00:00,3,18.8,115.2,985,25.0,1982,90.0
198209,Andy,1982-07-27 12:00:00,6,20.2,126.7,915,55.0,1982,198.0
198209,Andy,1982-07-27 18:00:00,6,20.5,125.5,925,55.0,1982,198.0
198209,Andy,1982-07-28 00:00:00,6,20.9,124.6,935,55.0,1982,198.0
198209,Andy,1982-07-28 06:00:00,6,21.3,123.8,935,55.0,1982,198.0
198209,Andy,1982-07-28 12:00:00,6,22.0,122.6,935,55.0,1982,198.0
198211,Cecil,1982-08-09 00:00:00,6,23.9,123.8,925,60.0,1982,216.0
198211,Cecil,1982-08-09 06:00:00,6,24.8,123.7,931,60.0,1982,216.0
198211,Cecil,1982-08-09 12:00:00,6,25.4,123.6,936,55.0,1982,198.0
198211,Cecil,1982-08-09 18:00:00,5,25.9,123.1,938,50.0,1982,180.0
198211,Cecil,1982-08-10 00:00:00,5,26.2,123.0,942,45.0,1982,162.0
198212,Dot,1982-08-13 12:00:00,3,20.5,125.8,987,25.0,1982,90.0
198212,Dot,1982-08-13 18:00:00,3,21.0,124.9,986,25.0,1982,90.0
198212,Dot,1982-08-14 00:00:00,3,21.3,124.1,986,25.0,1982,90.0
198212,Dot,1982-08-14 06:00:00,3,21.5,123.1,988,30.0,1982,108.0
198212,Dot,1982-08-14 12:00:00,3,21.9,122.3,988,30.0,1982,108.0
198214,Faye,1982-08-24 12:00:00,4,15.1,119.7,965,35.0,1982,126.0
198214,Faye,1982-08-24 18:00:00,3,15.9,119.7,970,30.0,1982,108.0
198214,Faye,1982-08-25 00:00:00,3,17.2,120.3,976,25.0,1982,90.0
198214,Faye,1982-08-25 06:00:00,2,18.3,120.1,985,20.0,1982,72.0
198217,Irving,1982-09-12 06:00:00,4,16.8,113.9,947,40.0,1982,144.0
198217,Irving,1982-09-12 12:00:00,4,17.1,113.5,950,40.0,1982,144.0
198217,Irving,1982-09-12 18:00:00,4,17.4,113.3,955,40.0,1982,144.0
198217,Irving,1982-09-13 00:00:00,4,17.7,113.1,955,40.0,1982,144.0
198217,Irving,1982-09-13 06:00:00,4,18.0,112.8,955,40.0,1982,144.0
198224,Roger,1982-12-09 00:00:00,3,15.0,122.0,980,30.0,1982,108.0
198224,Roger,1982-12-09 06:00:00,3,15.6,122.0,980,30.0,1982,108.0
198224,Roger,1982-12-09 12:00:00,3,16.9,122.0,980,30.0,1982,108.0
198224,Roger,1982-12-09 18:00:00,3,17.5,122.4,985,25.0,1982,90.0
198224,Roger,1982-12-10 00:00:00,3,18.0,122.8,988,25.0,1982,90.0
198302,Tip,1983-07-11 12:00:00,3,15.7,116.0,980,25.0,1983,90.0
198302,Tip,1983-07-11 18:00:00,3,16.2,115.5,980,25.0,1983,90.0
198302,Tip,1983-07-12 00:00:00,3,17.0,113.9,980,30.0,1983,108.0
198302,Tip,1983-07-12 06:00:00,3,17.5,112.6,983,30.0,1983,108.0
198302,Tip,1983-07-12 12:00:00,3,18.0,112.1,985,25.0,1983,90.0
198303,Vera,1983-07-15 18:00:00,3,16.1,117.9,984,30.0,1983,108.0
198303,Vera,1983-07-16 00:00:00,4,16.7,116.8,980,35.0,1983,126.0
198303,Vera,1983-07-16 06:00:00,4,17.3,115.6,975,35.0,1983,126.0
198303,Vera,1983-07-16 12:00:00,4,17.7,114.6,975,35.0,1983,126.0
198303,Vera,1983-07-16 18:00:00,4,18.4,113.3,970,35.0,1983,126.0
198304,Wayne,1983-07-23 06:00:00,4,17.5,128.8,980,35.0,1983,126.0
198304,Wayne,1983-07-23 12:00:00,6,18.1,127.6,912,65.0,1983,234.0
198304,Wayne,1983-07-23 18:00:00,6,18.7,126.2,918,65.0,1983,234.0
198304,Wayne,1983-07-24 00:00:00,6,19.2,124.7,920,65.0,1983,234.0
198304,Wayne,1983-07-24 06:00:00,6,19.9,123.0,920,65.0,1983,234.0
198309,Ellen,1983-09-05 06:00:00,4,15.9,127.0,960,40.0,1983,144.0
198309,Ellen,1983-09-05 12:00:00,5,16.6,126.0,950,45.0,1983,162.0
198309,Ellen,1983-09-05 18:00:00,5,17.2,124.9,940,50.0,1983,180.0
198309,Ellen,1983-09-06 00:00:00,6,17.8,124.0,928,60.0,1983,216.0
198309,Ellen,1983-09-06 06:00:00,6,18.3,123.0,930,60.0,1983,216.0
198314,Joe,1983-10-11 12:00:00,2,16.5,118.8,995,20.0,1983,72.0
198314,Joe,1983-10-11 18:00:00,3,16.8,117.3,992,25.0,1983,90.0
198314,Joe,1983-10-12 00:00:00,3,17.0,116.0,990,25.0,1983,90.0
198314,Joe,1983-10-12 06:00:00,3,17.3,115.4,988,30.0,1983,108.0
198314,Joe,1983-10-12 12:00:00,3,18.2,114.6,985,30.0,1983,108.0
198316,Lex,1983-10-22 12:00:00,2,16.7,115.1,995,20.0,1983,72.0
198316,Lex,1983-10-22 18:00:00,2,16.9,114.5,995,20.0,1983,72.0
198316,Lex,1983-10-23 00:00:00,2,17.4,114.4,995,20.0,1983,72.0
198316,Lex,1983-10-23 06:00:00,2,17.7,114.3,995,20.0,1983,72.0
198316,Lex,1983-10-23 12:00:00,3,18.0,114.0,992,25.0,1983,90.0
198402,Wynne,1984-06-22 12:00:00,3,22.2,125.8,986,25.0,1984,90.0
198402,Wynne,1984-06-22 18:00:00,3,22.1,124.8,986,25.0,1984,90.0
198402,Wynne,1984-06-23 00:00:00,3,22.2,124.1,985,25.0,1984,90.0
198402,Wynne,1984-06-23 06:00:00,3,22.0,123.4,982,30.0,1984,108.0
198402,Wynne,1984-06-23 12:00:00,3,21.9,122.3,982,30.0,1984,108.0
198403,Alex,1984-07-01 12:00:00,1,17.0,124.5,1000,15.0,1984,54.0
198403,Alex,1984-07-01 18:00:00,2,17.3,124.3,995,20.0,1984,72.0
198403,Alex,1984-07-02 00:00:00,3,17.5,124.0,985,25.0,1984,90.0
198403,Alex,1984-07-02 06:00:00,3,18.2,123.4,980,30.0,1984,108.0
198403,Alex,1984-07-02 12:00:00,3,19.2,122.8,976,30.0,1984,108.0
198404,Betty,1984-07-06 12:00:00,1,16.3,119.2,1000,15.0,1984,54.0
198404,Betty,1984-07-06 18:00:00,1,16.8,118.2,1000,15.0,1984,54.0
198404,Betty,1984-07-07 00:00:00,1,17.1,117.6,1000,15.0,1984,54.0
198404,Betty,1984-07-07 06:00:00,2,17.4,117.0,998,20.0,1984,72.0
198404,Betty,1984-07-07 12:00:00,2,18.0,116.5,998,20.0,1984,72.0
198406,Ed,1984-07-30 00:00:00,5,30.6,128.2,954,50.0,1984,180.0
198406,Ed,1984-07-30 06:00:00,5,31.1,126.5,960,45.0,1984,162.0
198406,Ed,1984-07-30 12:00:00,4,31.3,125.1,965,40.0,1984,144.0
198406,Ed,1984-07-30 18:00:00,4,31.5,123.8,970,35.0,1984,126.0
198406,Ed,1984-07-31 00:00:00,4,31.8,122.8,975,35.0,1984,126.0
198407,Freda,1984-08-06 00:00:00,2,19.0,126.0,992,20.0,1984,72.0
198407,Freda,1984-08-06 06:00:00,2,20.2,125.5,991,20.0,1984,72.0
198407,Freda,1984-08-06 12:00:00,3,20.9,125.2,985,25.0,1984,90.0
198407,Freda,1984-08-06 18:00:00,3,22.2,124.8,985,25.0,1984,90.0
198407,Freda,1984-08-07 00:00:00,3,24.7,123.0,985,30.0,1984,108.0
198410,Ike,1984-09-04 00:00:00,4,15.1,116.6,975,35.0,1984,126.0
198410,Ike,1984-09-04 06:00:00,4,16.0,115.5,965,40.0,1984,144.0
198410,Ike,1984-09-04 12:00:00,4,16.8,114.4,960,40.0,1984,144.0
198410,Ike,1984-09-04 18:00:00,5,17.4,113.2,960,45.0,1984,162.0
198410,Ike,1984-09-05 00:00:00,5,18.4,112.2,955,45.0,1984,162.0
198411,June,1984-08-27 18:00:00,2,17.6,127.4,993,20.0,1984,72.0
198411,June,1984-08-28 00:00:00,2,17.8,126.0,990,20.0,1984,72.0
198411,June,1984-08-28 06:00:00,3,17.9,124.6,986,25.0,1984,90.0
198411,June,1984-08-28 12:00:00,3,18.2,123.5,986,25.0,1984,90.0
198411,June,1984-08-28 18:00:00,3,18.4,122.5,985,25.0,1984,90.0
198419,Bill,1984-11-16 06:00:00,5,17.5,125.8,945,50.0,1984,180.0
198419,Bill,1984-11-16 12:00:00,5,17.5,124.9,950,50.0,1984,180.0
198419,Bill,1984-11-16 18:00:00,5,17.8,124.2,950,50.0,1984,180.0
198419,Bill,1984-11-17 00:00:00,5,18.2,123.6,950,50.0,1984,180.0
198419,Bill,1984-11-17 06:00:00,6,18.8,123.0,935,55.0,1984,198.0
198504,Hal,1985-06-20 18:00:00,4,16.2,128.4,970,35.0,1985,126.0
198504,Hal,1985-06-21 00:00:00,4,16.5,126.7,970,35.0,1985,126.0
198504,Hal,1985-06-21 06:00:00,4,17.0,125.6,965,40.0,1985,144.0
198504,Hal,1985-06-21 12:00:00,4,17.8,124.5,962,40.0,1985,144.0
198504,Hal,1985-06-21 18:00:00,4,18.4,122.9,958,40.0,1985,144.0
198506,Jeff,1985-07-28 18:00:00,3,24.9,125.9,980,30.0,1985,108.0
198506,Jeff,1985-07-29 00:00:00,4,25.2,125.1,978,35.0,1985,126.0
198506,Jeff,1985-07-29 06:00:00,4,25.6,124.3,970,35.0,1985,126.0
198506,Jeff,1985-07-29 12:00:00,4,25.9,123.8,968,35.0,1985,126.0
198506,Jeff,1985-07-29 18:00:00,4,26.4,122.9,968,35.0,1985,126.0
198509,Mamie,1985-08-17 00:00:00,3,28.7,125.5,983,30.0,1985,108.0
198509,Mamie,1985-08-17 06:00:00,3,29.1,124.8,980,30.0,1985,108.0
198509,Mamie,1985-08-17 12:00:00,3,29.5,124.1,980,30.0,1985,108.0
198509,Mamie,1985-08-17 18:00:00,4,29.9,123.4,980,35.0,1985,126.0
198509,Mamie,1985-08-18 00:00:00,4,31.1,122.4,980,35.0,1985,126.0
198510,Nelson,1985-08-21 18:00:00,4,24.2,126.8,964,40.0,1985,144.0
198510,Nelson,1985-08-22 00:00:00,4,24.6,125.9,963,40.0,1985,144.0
198510,Nelson,1985-08-22 06:00:00,4,24.8,124.8,960,40.0,1985,144.0
198510,Nelson,1985-08-22 12:00:00,4,24.9,123.9,960,40.0,1985,144.0
198510,Nelson,1985-08-22 18:00:00,5,25.4,122.9,955,45.0,1985,162.0
198515,Tess,1985-09-03 00:00:00,3,16.0,122.8,983,30.0,1985,108.0
198515,Tess,1985-09-03 06:00:00,3,16.4,122.3,985,30.0,1985,108.0
198515,Tess,1985-09-03 12:00:00,3,17.0,121.4,985,30.0,1985,108.0
198515,Tess,1985-09-03 18:00:00,3,17.5,120.0,985,30.0,1985,108.0
198515,Tess,1985-09-04 00:00:00,3,18.0,118.8,985,30.0,1985,108.0
198516,Val,1985-09-15 12:00:00,2,20.8,129.2,995,20.0,1985,72.0
198516,Val,1985-09-15 18:00:00,2,21.3,127.0,995,20.0,1985,72.0
198516,Val,1985-09-16 00:00:00,2,21.6,125.7,995,20.0,1985,72.0
198516,Val,1985-09-16 06:00:00,3,21.2,123.3,990,25.0,1985,90.0
198516,Val,1985-09-16 12:00:00,3,21.1,121.8,990,25.0,1985,90.0
198517,Winona,1985-09-19 12:00:00,2,15.8,113.8,995,20.0,1985,72.0
198517,Winona,1985-09-19 18:00:00,2,16.7,113.1,995,20.0,1985,72.0
198517,Winona,1985-09-20 00:00:00,2,17.1,112.7,995,20.0,1985,72.0
198517,Winona,1985-09-20 06:00:00,2,17.8,112.2,995,20.0,1985,72.0
198517,Winona,1985-09-20 12:00:00,2,18.3,112.0,995,20.0,1985,72.0
198519,Brendan,1985-10-03 00:00:00,4,20.0,125.5,970,40.0,1985,144.0
198519,Brendan,1985-10-03 06:00:00,4,20.8,124.3,965,40.0,1985,144.0
198519,Brendan,1985-10-03 12:00:00,4,21.9,123.8,964,40.0,1985,144.0
198519,Brendan,1985-10-03 18:00:00,4,23.0,123.1,960,40.0,1985,144.0
198519,Brendan,1985-10-04 00:00:00,4,24.5,122.7,962,40.0,1985,144.0
198521,Dot,1985-10-19 18:00:00,4,16.5,116.5,970,35.0,1985,126.0
198521,Dot,1985-10-20 00:00:00,4,17.1,115.6,965,35.0,1985,126.0
198521,Dot,1985-10-20 06:00:00,4,17.5,114.3,962,35.0,1985,126.0
198521,Dot,1985-10-20 12:00:00,4,17.7,112.8,965,40.0,1985,144.0
198521,Dot,1985-10-20 18:00:00,4,18.0,111.6,965,40.0,1985,144.0
198605,Nancy,1986-06-22 00:00:00,3,15.4,128.0,985,25.0,1986,90.0
198605,Nancy,1986-06-22 06:00:00,3,16.7,126.5,985,30.0,1986,108.0
198605,Nancy,1986-06-22 12:00:00,3,17.8,125.2,980,30.0,1986,108.0
198605,Nancy,1986-06-22 18:00:00,3,18.8,124.1,975,30.0,1986,108.0
198605,Nancy,1986-06-23 00:00:00,4,20.0,123.0,968,35.0,1986,126.0
198607,Peggy,1986-07-08 00:00:00,6,17.3,125.7,925,55.0,1986,198.0
198607,Peggy,1986-07-08 06:00:00,6,17.4,124.7,920,55.0,1986,198.0
198607,Peggy,1986-07-08 12:00:00,6,17.6,123.8,920,55.0,1986,198.0
198607,Peggy,1986-07-08 18:00:00,5,17.9,122.8,925,50.0,1986,180.0
198607,Peggy,1986-07-09 00:00:00,5,18.0,122.2,930,45.0,1986,162.0
198613,(nameless),1986-08-09 06:00:00,1,16.8,114.0,999,9.0,1986,32.4
198613,(nameless),1986-08-09 12:00:00,1,17.1,113.3,997,12.0,1986,43.2
198613,(nameless),1986-08-09 18:00:00,1,17.7,112.7,996,15.0,1986,54.0
198613,(nameless),1986-08-10 00:00:00,2,17.9,112.0,995,20.0,1986,72.0
198613,(nameless),1986-08-10 06:00:00,2,18.2,111.4,995,20.0,1986,72.0
198616,Wayne,1986-08-18 12:00:00,2,16.3,116.6,990,20.0,1986,72.0
198616,Wayne,1986-08-18 18:00:00,2,16.5,116.1,990,20.0,1986,72.0
198616,Wayne,1986-08-19 00:00:00,3,17.1,115.5,985,25.0,1986,90.0
198616,Wayne,1986-08-19 06:00:00,3,17.7,114.9,980,30.0,1986,108.0
198616,Wayne,1986-08-19 12:00:00,4,18.2,114.2,975,35.0,1986,126.0
198617,Abby,1986-09-17 12:00:00,4,20.8,125.9,952,40.0,1986,144.0
198617,Abby,1986-09-17 18:00:00,4,20.9,125.3,950,40.0,1986,144.0
198617,Abby,1986-09-18 00:00:00,5,21.3,124.6,943,45.0,1986,162.0
198617,Abby,1986-09-18 06:00:00,5,21.9,123.7,943,45.0,1986,162.0
198617,Abby,1986-09-18 12:00:00,5,22.2,122.9,942,50.0,1986,180.0
198621,Ellen,1986-10-14 06:00:00,4,17.2,117.9,965,35.0,1986,126.0
198621,Ellen,1986-10-14 12:00:00,4,17.9,117.8,960,40.0,1986,144.0
198621,Ellen,1986-10-14 18:00:00,4,17.9,117.5,963,40.0,1986,144.0
198621,Ellen,1986-10-15 00:00:00,4,17.8,117.2,968,40.0,1986,144.0
198621,Ellen,1986-10-15 06:00:00,4,18.1,117.2,970,40.0,1986,144.0
198625,Ida,1986-11-14 12:00:00,3,15.6,116.0,988,25.0,1986,90.0
198625,Ida,1986-11-14 18:00:00,3,16.3,115.0,988,25.0,1986,90.0
198625,Ida,1986-11-15 00:00:00,3,17.7,114.0,986,30.0,1986,108.0
198625,Ida,1986-11-15 06:00:00,3,18.7,113.5,986,30.0,1986,108.0
198705,Vernon,1987-07-19 12:00:00,3,17.8,125.4,985,25.0,1987,90.0
198705,Vernon,1987-07-19 18:00:00,3,19.0,124.5,985,25.0,1987,90.0
198705,Vernon,1987-07-20 00:00:00,3,19.6,124.0,980,30.0,1987,108.0
198705,Vernon,1987-07-20 06:00:00,3,20.3,123.6,980,30.0,1987,108.0
198705,Vernon,1987-07-20 12:00:00,3,21.2,123.0,980,30.0,1987,108.0
198707,Alex,1987-07-25 00:00:00,3,16.8,126.0,980,30.0,1987,108.0
198707,Alex,1987-07-25 06:00:00,3,17.5,125.5,980,30.0,1987,108.0
198707,Alex,1987-07-25 12:00:00,4,18.5,124.6,975,35.0,1987,126.0
198707,Alex,1987-07-25 18:00:00,4,19.5,123.7,970,35.0,1987,126.0
198707,Alex,1987-07-26 00:00:00,4,20.2,123.0,970,35.0,1987,126.0
198710,Cary,1987-08-20 18:00:00,4,16.0,112.5,970,35.0,1987,126.0
198710,Cary,1987-08-21 00:00:00,4,16.2,112.0,970,35.0,1987,126.0
198710,Cary,1987-08-21 06:00:00,4,16.6,111.2,970,35.0,1987,126.0
198710,Cary,1987-08-21 12:00:00,4,17.5,110.4,970,35.0,1987,126.0
198710,Cary,1987-08-21 18:00:00,4,18.3,109.2,970,35.0,1987,126.0
198712,Gerald,1987-09-07 18:00:00,4,19.2,125.2,970,35.0,1987,126.0
198712,Gerald,1987-09-08 00:00:00,4,19.7,124.8,970,35.0,1987,126.0
198712,Gerald,1987-09-08 06:00:00,4,20.1,124.1,965,40.0,1987,144.0
198712,Gerald,1987-09-08 12:00:00,5,20.3,123.2,960,45.0,1987,162.0
198712,Gerald,1987-09-08 18:00:00,5,20.7,122.3,955,45.0,1987,162.0
198719,Lynn,1987-10-22 12:00:00,5,18.0,128.0,935,50.0,1987,180.0
198719,Lynn,1987-10-22 18:00:00,5,18.0,126.3,940,45.0,1987,162.0
198719,Lynn,1987-10-23 00:00:00,5,18.3,124.9,940,45.0,1987,162.0
198719,Lynn,1987-10-23 06:00:00,5,18.6,123.7,940,45.0,1987,162.0
198719,Lynn,1987-10-23 12:00:00,5,18.8,122.5,940,45.0,1987,162.0
198721,Nina,1987-11-26 18:00:00,5,15.2,115.9,950,45.0,1987,162.0
198721,Nina,1987-11-27 00:00:00,5,15.9,114.9,950,45.0,1987,162.0
198721,Nina,1987-11-27 06:00:00,5,16.7,113.7,950,45.0,1987,162.0
198721,Nina,1987-11-27 12:00:00,4,17.6,113.1,960,40.0,1987,144.0
198721,Nina,1987-11-27 18:00:00,4,18.4,112.9,960,40.0,1987,144.0
198804,Vanessa,1988-06-28 12:00:00,3,15.4,117.0,990,25.0,1988,90.0
198804,Vanessa,1988-06-28 18:00:00,3,17.0,115.2,990,25.0,1988,90.0
198804,Vanessa,1988-06-29 00:00:00,2,19.6,113.6,995,20.0,1988,72.0
198805,Warren,1988-07-16 18:00:00,5,15.8,128.7,955,45.0,1988,162.0
198805,Warren,1988-07-17 00:00:00,6,16.2,127.3,945,55.0,1988,198.0
198805,Warren,1988-07-17 06:00:00,6,16.9,125.6,945,55.0,1988,198.0
198805,Warren,1988-07-17 12:00:00,5,17.7,124.1,950,50.0,1988,180.0
198805,Warren,1988-07-17 18:00:00,5,18.2,122.7,955,45.0,1988,162.0
